user_id,status_id,created_at,text,source,display_text_width,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count,retweet_count,quote_count,reply_count
1.05715E+18,1.23292E+18,2/27/20 6:40,South Korean President Moon Jae-in says situation 'very grave' as mass virus tests get going SouthKorea Coronavirus China COVID COVID2019 CoronavirusOutbreak Daegu ,TweetDeck,196,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
1.05715E+18,1.23292E+18,2/27/20 6:30,German study lists 20 countries that are most likely to import coronavirus around the world Germany China Wuhan Coronavirus CoronavirusOutbreak COVID COVID19 COVID 19 ,TweetDeck,200,NA,NA,NA,FALSE,FALSE,0,1,NA,NA
29229174,1.23292E+18,2/27/20 6:39, ScottGottliebMD DrEricDing MackayIM balajis As per this ILI influenza like illness has increased by about 2 from last year for same period week 1 to 7 Could it be due to untested coronavirus ,Twitter Web App,226,NA,40156330,ScottGottliebMD,FALSE,FALSE,0,0,NA,NA
80125289,1.23292E+18,2/27/20 6:39, UBC researcher part of team working on new COVID19 treatment Canada coronavirus CBC News ,Twitter Web Client,118,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
3311780564,1.23292E+18,2/27/20 6:39, RichardEngel Too IMP for error JAMA reports Coronavirus fatality stats on 72 314 China cases Overall fatality 2 3 No deaths 9yrs and lt 9 70-79 yrs 8 80 yrs 14 8 No deaths mild amp severe cases Critical cases 49 worsening for those w/pre-existing conditions ,Twitter Web App,285,NA,NA,NA,TRUE,FALSE,0,0,NA,NA
1.04467E+18,1.23292E+18,2/27/20 6:39,Pakistan confirms two cases of Coronavirus Schools shuts down pakistan coronavirus COVID19 CoronavirusOutbreak Coronaviruspakistan,TweetDeck,160,NA,NA,NA,FALSE,FALSE,0,1,NA,NA
189777897,1.23292E+18,2/27/20 6:39,Flashbacks of Reagan and the Aids/HIV epidemic Pence in charge of the coronavirus is a danger to all of us and they both called their wives Mother wow really ,Twitter for Android,172,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
16315017,1.23292E+18,2/27/20 6:39, itsJeffTiedrich realDonaldTrump CNN CDCgov And who cares about the stock market anyway when coronavirus is pandemic ,Twitter for Android,76,1.23265E+18,1.00958E+18,itsJeffTiedrich,FALSE,FALSE,0,0,NA,NA
1.04306E+18,1.23292E+18,2/27/20 6:39,Maintain at least 1 metre 3 feet distance between yourself and anyone who is coughing or sneezing koronavirus COVID2019 CoronaOutbreak WHO videos basic protective measures against the new coronavirus ,Twitter for iPad,234,NA,NA,NA,FALSE,FALSE,0,1,NA,NA
7.61315E+17,1.23292E+18,2/27/20 6:39,Schools closed Office tu open Hain na Q hum kia ALUMINIUM COATED hain coronavirus coronaviruspakistan,Twitter for Android,121,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
1355218452,1.23292E+18,2/27/20 6:39,Trump I'm gonna name Vice President Pence as my coronavirus czar We're in good hands people believe me Pence The only way we'll be able to defeat this is Okay let's all join hands close our eyes and my wife - mother - will lead us in prayer coronavirus Snark,Twitter Web App,278,NA,NA,NA,FALSE,FALSE,10,5,NA,NA
4744587165,1.23292E+18,2/27/20 6:39, vorarlberg corvid19 coronavirus can we please stop having to hand over or medical e-cards to the receptionists in doctors surgeries and hospitals Route 1 transmission right there hold the card up and they can read/type the number,Twitter Web App,237,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
344185163,1.23292E+18,2/27/20 6:39, coronavirus changing the global trade/economy and people flow game are we going back to local IOFLebanon,Twitter for iPhone,114,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
598521547,1.23292E+18,2/27/20 6:39, mikegalsworthy DavidLammy Keir Starmer did you see the advert for BrexitJohnson just before 6pm news on BBC he is nowhere for floods coronavirus,Twitter for Android,152,NA,34247411,mikegalsworthy,FALSE,FALSE,0,0,NA,NA
1.03642E+18,1.23292E+18,2/27/20 6:39,Once the Virus hopefully subsides in summer the world should consider how to penalize China for this virus leak Coronavirus,Twitter Web App,125,NA,NA,NA,FALSE,FALSE,1,0,NA,NA
394563785,1.23292E+18,2/27/20 6:39,The biggest problem and the reason for panic with Coronavirus is the media and the fact that 50 percent or more of news is focusing on this virus They are not helping in discovering the cure They are not helping in calming people They are spr ,LinkedIn,279,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
168259012,1.23292E+18,2/27/20 6:39,Estonia says it has first confirmed coronavirus case - TASS and Reuters reported TOLOnewsbreak ,Twitter Web App,97,NA,NA,NA,FALSE,FALSE,1,0,NA,NA
385886965,1.23292E+18,2/27/20 6:39,On s'adapte coronavirus ,Twitter for Android,25,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
1064016914,1.23292E+18,2/27/20 6:39, trish regan taken out of context read the FULL quote That is why rationale media is not giving much weight to it U must Breally worried about the Trumpster coronavirus DowJones POTUS fired security staff who deal w/pandemics amp the DowJones is tanking PeteButtigieg ,Twitter for iPhone,283,NA,138182116,trish_regan,FALSE,FALSE,0,0,NA,NA
1.02994E+18,1.23292E+18,2/27/20 6:39, AnnWilburn7 TheBubble it's the new wall realDonaldTrump will cover the country to save us coronavirus,Twitter for iPhone,98,1.23279E+18,1.15896E+18,AnnWilburn7,FALSE,FALSE,0,0,NA,NA
1.02973E+18,1.23292E+18,2/27/20 6:39,The Coronavirus is spreading in western and southern Germany Since Tuesday evening ten new cases have been confirmed The authorities have not been in this situation before Neither has the nation ,Twitter Web App,225,NA,NA,NA,FALSE,FALSE,1,1,NA,NA
2417257886,1.23292E+18,2/27/20 6:39,Am at one of year's largest private equity conference this week Lot of people from Italy East Asia and elsewhere didn't show up coronavirus Fund managers all say they are reviewing portfolios trying to assess risk/exposure to virus as it spreads ,Twitter Web App,277,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
1863660890,1.23292E+18,2/27/20 6:39, coronavirus deadly for patients with lung issues ChinaCoronaVirus coronavirusitalianews China WuhanCoronavirus WuhanOutbreak WuhanPneumonia Wuhan CoronaVirusOutbreak COVID19 outbreak virusoutbreak ,Twitter for Android,213,NA,NA,NA,TRUE,FALSE,1,1,NA,NA
47451515,1.23292E+18,2/27/20 6:39, realDonaldTrump The sight or thought of Mike Pence makes me want to take an anti-viral shower so I guess that's a step in the right direction coronavirus ,Twitter for Android,165,5.23237E+17,25073877,realDonaldTrump,TRUE,FALSE,0,0,NA,NA
171185615,1.23292E+18,2/27/20 6:39, TheDiscuss LIVE Health 27/02/2020 With my guest dazHalle Topic Disease Control Assessing Nigeria's Health Management System LassaFever Coronavirus MedicalNigeria MedicalworldNig cmdanigeria IslamicIman AMSWONigeria Fmohnigeria ThursdayMotivation ,Twitter for Android,269,NA,NA,NA,FALSE,FALSE,2,2,NA,NA
33063523,1.23292E+18,2/27/20 6:39, beardyderp Prepping for coronavirus ,Twitter for Android,29,1.23275E+18,9.64641E+17,beardyderp,FALSE,FALSE,0,0,NA,NA
7.22351E+17,1.23292E+18,2/27/20 6:39,Death toll in Iran from coronavirus rises to 19 ,Twitter Web Client,76,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
1.04829E+18,1.23292E+18,2/27/20 6:39,While markets continue to panic the number of deaths globally from Coronavirus has collapsed coronavirus ,Twitter Web App,107,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
1.15821E+18,1.23292E+18,2/27/20 6:39, bobbibaybee Definitely praying that the Coronavirus doesn't get any worse Ms Apolonia ,Twitter for Android,81,1.23276E+18,1.21678E+18,bobbibaybee,FALSE,FALSE,0,0,NA,NA
329319607,1.23292E+18,2/27/20 6:39, TarekFatah real threat to human existance is not coronavirus people like them are they will not rest until all life on earth is annihilated ,Twitter for Android,132,1.23287E+18,17537467,TarekFatah,FALSE,FALSE,0,0,NA,NA
1.12774E+18,1.23292E+18,2/27/20 6:39,Mike pence who doesn't believe in evolution was placed in charge of the coronavirus task force I wonder if he believes/knows that viruses evolve coronavirus Pencedemic,Twitter for iPhone,180,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
2842083123,1.23292E+18,2/27/20 6:39,This is what's on the president's mind at 1 AM eastern time while America faces a looming pandemic He is not well coronavirususa coronavirus Corvid19 ,Twitter Web App,154,NA,NA,NA,TRUE,FALSE,0,0,NA,NA
886490504,1.23292E+18,2/27/20 6:39,Dean Koontz The eye darkness An introduction to the new age masses consciousness control Coronavirus ,Twitter Web App,129,NA,NA,NA,TRUE,FALSE,0,0,NA,NA
2563305722,1.23292E+18,2/27/20 6:39,UPDATE MoH advises Kenyans against non-essential travel to countries experiencing COVID-19 outbreak ntvkenya How about the GoK to stop essential and non-essential visits from China JKIA NairobiCounty coronavirus,Twitter for Android,219,NA,NA,NA,FALSE,FALSE,1,0,NA,NA
9.29584E+17,1.23292E+18,2/27/20 6:39,Me and the Boys about to end coronavirus and save the Earth ,Twitter Web App,60,NA,NA,NA,FALSE,FALSE,1,0,NA,NA
14180279,1.23292E+18,2/27/20 6:39,COVID-19 UPDATE CORONAVIRUS RHNEGATIVE ,Postcron App,89,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
19489239,1.23292E+18,2/27/20 6:39, Estonia has confirmed its first coronavirus case in a man who returned from Iran ,Twitter Web App,107,NA,NA,NA,FALSE,FALSE,6,3,NA,NA
26987015,1.23292E+18,2/27/20 6:39,Our coronavirus Czar is going to be Pence Feeling more secure I know full well the importance of presidential leadership he said in his new role First criteria for every job in this administration is capacity for praising the gloriousness of Trump ,Twitter for iPad,280,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
26987015,1.23292E+18,2/27/20 6:29, Trump congratulated himself for protecting the U S from the deadly coronavirus that there's a very low risk of an outbreak Then with subtle grace the highest-ranking CDC official delivered a slightly different message from the same podium not so fast ,Twitter for iPad,280,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
225254967,1.23292E+18,2/27/20 6:39,Breaking News All The Umrah Passengers Has Been Off Loaded From Saudi Airlines Flight Just Now RGIAHyd Saudi Arabia Ban India Umrah Passengers As Well coronavirus asadowaisi,Twitter for iPhone,178,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
132748115,1.23292E+18,2/27/20 6:38, SouthKorea reports 334 new coronavirus cases total now at 1 595 CoronavirusOutbreak China coronavirususa WuhanCoronavirusOutbreak Covid 19 COVID19 ,Twitter Web App,184,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
8.68137E+17,1.23292E+18,2/27/20 6:38, SouthKorea went from 5 cases to 1600 in 6 days Italy is right behind them Coronavirus CoronavirusOutbreak SARSCoV2 Covid19 Bioweapon coronavirusUSA coronavirusJapan Coronavirustruth coronavirusChina coronavirusSouthKorea coronavirusIran coronavirusItaly ,Twitter for iPhone,269,NA,NA,NA,TRUE,FALSE,1,0,NA,NA
9.30513E+17,1.23292E+18,2/27/20 6:38, Saudi regime is still refusing to tell the truth over the number of infected people and the death toll due to coronavirus Anonymous sources who wanted to not disclose their names declared that number of infected people has reached to 585 and the death toll is expected to be 124,Twitter for Android,280,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
2434441754,1.23292E+18,2/27/20 6:38,Is Coronavirus a sign of end time Pls let's reason together FAM ,Twitter for Android,66,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
39395970,1.23292E+18,2/27/20 6:38,North Korea extends school breaks over COVID19 SARSCoV2 coronavirus virus fears via Yahoo,Twitter Web Client,120,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
1149018276,1.23292E+18,2/27/20 6:38,We are still struggling to contain medival diseases and the government is lying to us that we are ready to handle CoronaVirus ,Twitter Web App,126,NA,NA,NA,FALSE,FALSE,1,0,NA,NA
251584721,1.23292E+18,2/27/20 6:38, Tierno said much remains unknown about the virus I'm not certain that this is not bi-phasic like anthrax he said meaning the disease appears to go away before recurring Taquipariu coronavirus coronavirusnobrasil woliveira real schmidtleila RosaPiresMoreir ,Twitter for iPhone,270,NA,NA,NA,TRUE,FALSE,0,0,NA,NA
7.41199E+17,1.23292E+18,2/27/20 6:38,One case reported with coronavirus in Baghdad today ,Twitter Web App,78,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
15715701,1.23292E+18,2/27/20 6:38,Appointing Pence to lead coronavirus is his way out If Pence let's the virus win ,Twitter for iPhone,85,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
1903560060,1.23292E+18,2/27/20 6:38,This will create a massive call to action I guess the prime minister did not want to be accused of being slow as he was with the bushfires rightly so This will challenge our infrastructure and disasterrecovery processes and procedures coronavirus ,LinkedIn,279,NA,NA,NA,FALSE,FALSE,1,0,NA,NA
1420724989,1.23292E+18,2/27/20 6:30, business Though happy if you could get coronavirus to delay Euro 2020 for a few months maybe October/November as Harry Kane is injured ,Twitter Web App,128,1.23292E+18,1420724989,FawkeEU,FALSE,FALSE,0,0,NA,NA
1420724989,1.23292E+18,2/27/20 6:38, Lars9596 donalphonso The FA have asked UEFA for a coronavirus delay for Euro 2020 for a few months maybe October/November as Harry Kane is injured ,Twitter Web App,128,1.23292E+18,1420724989,FawkeEU,FALSE,FALSE,1,0,NA,NA
1420724989,1.23292E+18,2/27/20 6:33, Lars9596 donalphonso LOL You may not be around to see that happen Chelsea will beat Bayern on coronavirus count between Germany v England Each case is minus one goal Ours are all cleared next week ,Twitter Web App,181,1.23292E+18,128370270,Lars9596,FALSE,FALSE,1,0,NA,NA
280506034,1.23292E+18,2/27/20 6:38,Signs and reminders about coronavirusoutbreak all over Vietnam Here's what it's been like backpacking in South East Asia during what the WHO has called a public health emergency Vietnamdidwell cambodia coronavirus travel adventure ,Twitter for Android,238,1.23283E+18,280506034,KatieFee452,FALSE,FALSE,0,0,NA,NA
63793060,1.23292E+18,2/27/20 6:38, Coronavirus outbreak Indian Air Force special aircraft delivers medical supplies to Wuhan via IndiaTVNews ,Twitter Web App,134,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
20724173,1.23292E+18,2/27/20 6:38,I say let the fucking bigoted arseholes die then Triage them to the bottom of the list There's no place for this anywhere coronavirus auspol ,Twitter Web Client,145,NA,NA,NA,TRUE,FALSE,0,0,NA,NA
150599928,1.23292E+18,2/27/20 6:38,Tune into BBCRadioLondon at 0805 when I'll be talking travel and coronavirus with VanessaOnAir for TelegraphTravel insight into when and how to travel should you cancel WILL YOU GET YOUR MONEY BACK Telegraph,Twitter for iPhone,218,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
371229186,1.23292E+18,2/27/20 6:38, NorthKorean workers disinfect public transport vehicles in Pyongyang and residents don masks as the country seeks to prevent a coronavirus outbreak ,Twitter for Android,174,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
8.75743E+17,1.23292E+18,2/27/20 6:38, China Scientists are unable to make antidot of corona virus yet and because of this around 3000 peoples died Pakistan Peyaaz ke choty pieces kr k kha len Aur 5 mint paani na piye Corona virus jagah pr mar jayga Yaar KesyPakistanio CoronaVirus,Twitter for Android,262,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
332617373,1.23292E+18,2/27/20 6:38,The yield on 10-year US government bonds dipped just below 1 30 in Asian trading as coronavirus concerns spread more in the US on the back of a specific case whose origin is proving non-traceable Meanwhile European futures point to a nasty open for stocks there markets ,Twitter for iPhone,279,NA,NA,NA,FALSE,FALSE,14,8,NA,NA
1.22762E+18,1.23292E+18,2/27/20 6:31,BREAKING First case of coronavirus confirmed in Estonia coronavirus CoronaOutbreak coronarvirusupdate,Twitter for Android,106,NA,NA,NA,FALSE,FALSE,6,3,NA,NA
1.22762E+18,1.23292E+18,2/27/20 6:38,Breaking news Second coronavirus case confirmed in Pakistan CoronavirusOutbreak coronavirus COVID2019,Twitter for Android,105,NA,NA,NA,FALSE,FALSE,2,2,NA,NA
29960883,1.23292E+18,2/27/20 6:38, WajahatAli Notice how the first reporter he called on lobbed a soft ball question about India and he immediately started talking about billions in trade Then seemed to remember where he was and was like but that's not why we are here I'm sure he knew what question was coming coronavirus,Twitter for iPhone,280,1.23283E+18,21733692,WajahatAli,FALSE,FALSE,0,0,NA,NA
180386573,1.23292E+18,2/27/20 6:38,Here we go Also US believes it might have the first case with no known connection to travel abroad or another known coronavirus carrier Isolation delayed because person did not meet virus criteria Easy to get sucked into all this ,Twitter for iPhone,236,NA,NA,NA,TRUE,FALSE,0,0,NA,NA
1.22147E+18,1.23292E+18,2/27/20 6:38, coronavirusinpakistan True worship can cure incurable diseases like Cancer Aids coronavirus etc Saint Rampal Ji Maharaj is the one who provides true worship CoronaVirusUpdates Must Watch Sadhana TV 07 30PM IST Coronaviruspakistan Special Video ,Twitter for Android,280,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
132840392,1.23292E+18,2/27/20 6:38,A mum who spent 22 days in isolation after contracting coronavirus had two things on her mind after landing in Australia sleep and a trip to Bunnings coronavirus straya,Twitter Web Client,196,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
132840392,1.23292E+18,2/27/20 6:34,Grim news for those with beards but side-whiskers soul patches lampshades and handlebar moustaches get the green light apparently coronavirus,Twitter Web Client,169,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
7.86224E+17,1.23292E+18,2/27/20 6:38,Are you still lying to yourself about the coronavirus redteamthinking contrarian CoronavirusOutbreak coronavirus ,Buffer,141,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
295032345,1.23292E+18,2/27/20 6:38,To defeat this outbreak of coronavirus COVID19 we must rely on science and facts not on stigma and discrimination For the latest rolling updates see the WHO website ,Twitter Web App,198,NA,NA,NA,FALSE,FALSE,2,5,NA,NA
23242375,1.23292E+18,2/27/20 6:37,Another recommendation for this great and very accessible talk by marcelsalathe which will get you fully up-to-speed on COVID19 SARSCoV2 Coronavirus You can watch the recording here ,Twitter Web App,214,NA,NA,NA,TRUE,FALSE,5,3,NA,NA
1437673321,1.23292E+18,2/27/20 6:37,Breaking news Estonia confirmed its first case of coronavirus coronavirus COVID-19,Twitter for iPhone,85,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
44983352,1.23292E+18,2/27/20 6:37,Trump's statements on coronavirus false amp incoherent VOTEBLUE BIDEN/WARREN 4 DECENCY Dump Trump CULT COWARDLY GOP Senators Farmers Education TeaParty AARP Veterans MeToo GenX Millenials marchforourlives 1u MAGA Independents Indigenous P2 Latinx BLM LGBTQ ,Twitter for Android,278,NA,NA,NA,TRUE,FALSE,0,0,NA,NA
1.22148E+18,1.23292E+18,2/27/20 6:37, coronavirusinpakistan True worship can cure incurable diseases like Cancer Aids coronavirus etc Saint Rampal Ji Maharaj is the one who provides true worship CoronaVirusUpdates Must Watch Sadhana TV 07 30PM IST Coronaviruspakistan Special Video ,Twitter for Android,280,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
552500719,1.23292E+18,2/27/20 6:37,Y'all better see this Thread coronavirus Prevention ShareThisGuys ,Twitter for iPhone,68,NA,NA,NA,TRUE,FALSE,0,0,NA,NA
9.63712E+17,1.23292E+18,2/27/20 6:37,Newsflash Iran Health minister tested positive for coronavirus and coronaviruskenya will not spare this ignorant self centered political goons holding big offices in Kenya ,Twitter for Android,175,NA,NA,NA,TRUE,FALSE,0,0,NA,NA
7.19939E+17,1.23292E+18,2/27/20 6:37, IainDale This sort of scenario was running through my head yesterday Actually happened Lad loudly cleared his throat in a bus shelter then spat the gob on the floor What should have happened Me telling him he's a filthy pig and to clean up his mess coronavirus cowardice ,Twitter for Android,275,1.2328E+18,5838002,IainDale,FALSE,FALSE,2,0,NA,NA
1410737816,1.23292E+18,2/27/20 6:37,Corona amp alike could have been stopped if following measures taught by Islam 1400 years ago were practiced globally Wash hands 5 times a day at given times eat halal meat quarantine contagious area coronavirus CoronavirusOutbreak COVID19 COVD19 Covid 19 VirusCorona,Twitter Web App,281,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
9861,1.23292E+18,2/27/20 6:37, coronavirus These stealth transmissions will continue to present a major challenge to the containment of this outbreak going forward ,Tweetbot for iΟS,160,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
8.22581E+17,1.23292E+18,2/27/20 6:37,After this batch I will be officially out of masks for the foresable future tried to buy five pallets but they went for 112k holding what's left for at least a week as prices will get upwards of 100 per mask coronavirus no relief till May at the earliest,Twitter for iPhone,259,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
1677706471,1.23292E+18,2/27/20 6:37,Can we stop the mass hysteria now Coronavirus covid19 worldwide 80 000 cases 2600 deaths Tuberculosis each year 9 6 milion cases 1 5 milion deaths Seasonal influenza 3-4 milion cases 400 000 deaths Please show the perspective nos RTLNL nrc volkskrant,Twitter for iPhone,267,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
47884375,1.23292E+18,2/27/20 6:37,While the Government Was in Denial She Contracted Coronavirus and Died IranWire,Twitter for iPad,106,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
330647152,1.23292E+18,2/27/20 6:37, Coronavirusupdates New US coronavirus case's origin is unknown says CDC Probably 1st community transmission via YouTube Coronavirus Americasfuture Votwblue,Twitter Web Client,190,NA,NA,NA,FALSE,FALSE,1,0,NA,NA
16320562,1.23292E+18,2/27/20 6:37,just came from Costco truth Coronavirus ,Twitter for iPhone,41,NA,NA,NA,TRUE,FALSE,0,0,NA,NA
8.16612E+17,1.23292E+18,2/27/20 6:37, NovConquer Totally ignoring coronavirus an immediate threat of humanity and human life as we know it Our media and those in practise of journalism don't have conscious and are so haphazard in their practise They are in my humble opinion trash,Twitter for iPhone,240,1.23292E+18,66694557,NovConquer,FALSE,FALSE,0,0,NA,NA
8.26536E+17,1.23292E+18,2/27/20 6:37, SpeakerPelosi Democrats officials traveling to china just to get infected with the coronavirus and bring it back to the US just to fuckup TRUMP they go to any length with their hate ,Twitter Web App,171,1.23287E+18,15764644,SpeakerPelosi,FALSE,FALSE,0,0,NA,NA
1.23291E+18,1.23292E+18,2/27/20 6:35,LIVE AskWHO on COVID19 with mvankerkhove coronavirus ,Twitter for Android,80,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
1.23291E+18,1.23292E+18,2/27/20 6:37,Seven 7 new countries were listed among the countries involved namely pid gov North Macedonia Georgia Romania Brazil Greece and Norway Brazil became first country from South America to record its first case of COVID19-19 infection coronavirus ,Twitter for Android,257,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
18210270,1.23292E+18,2/27/20 6:37, cnni We at mapsofworld have been tracking the spread of coronavirus since 27th January 2020 We have been updating this article with the latest map and figures regularly CoronavirusOutbreak CoronaVirusUpdates,Twitter Web App,235,1.23292E+18,2097571,cnni,FALSE,FALSE,0,0,NA,NA
18210270,1.23292E+18,2/27/20 6:35,We at mapsofworld have been tracking the spread of coronavirus since 27th January 2020 We have been updating this article with the latest map and figures regularly CoronavirusOutbreak CoronaVirusUpdates,Twitter Web App,235,NA,NA,NA,FALSE,FALSE,1,0,NA,NA
18210270,1.23292E+18,2/27/20 6:35, nytimes We at mapsofworld have been tracking the spread of coronavirus since 27th January 2020 We have been updating this article with the latest map and figures regularly CoronavirusOutbreak CoronaVirusUpdates,Twitter Web App,235,1.23291E+18,807095,nytimes,FALSE,FALSE,1,0,NA,NA
18210270,1.23292E+18,2/27/20 6:35, ReutersUK We at mapsofworld have been tracking the spread of coronavirus since 27th January 2020 We have been updating this article with the latest map and figures regularly CoronavirusOutbreak CoronaVirusUpdates,Twitter Web App,235,1.23292E+18,17038090,ReutersUK,FALSE,FALSE,0,0,NA,NA
18210270,1.23292E+18,2/27/20 6:32, cnni Zero sensationalism and 100 Facts we are covering Coronavirus and this where you get all facts and no fluff CoronaVirusUpdates CoronavirusOutbreak,Twitter Web App,180,1.23291E+18,2097571,cnni,FALSE,FALSE,0,0,NA,NA
18210270,1.23292E+18,2/27/20 6:31, CNN Zero sensationalism and 100 Facts we are covering Coronavirus and this where you get all facts and no fluff coronavirus WuhanCoronavirus Corona,Twitter Web App,177,1.23291E+18,759251,CNN,FALSE,FALSE,0,0,NA,NA
18210270,1.23292E+18,2/27/20 6:34, Reuters We at mapsofworld have been tracking the spread of coronavirus since 27th January 2020 We have been updating this article with the latest map and figures regularly CoronavirusOutbreak CoronaVirusUpdates,Twitter Web App,235,1.23291E+18,1652541,Reuters,FALSE,FALSE,0,0,NA,NA
18210270,1.23292E+18,2/27/20 6:33, USATODAY Zero sensationalism and 100 Facts we are covering Coronavirus and this where you get all facts and no fluff CoronaVirusUpdates CoronavirusOutbreak,Twitter Web App,180,1.23292E+18,15754281,USATODAY,FALSE,FALSE,1,1,NA,NA
18210270,1.23292E+18,2/27/20 6:31, ReutersUK Zero sensationalism and 100 Facts we are covering Coronavirus and this where you get all facts and no fluff CoronaVirusUpdates CoronavirusOutbreak,Twitter Web App,180,1.23291E+18,17038090,ReutersUK,FALSE,FALSE,0,0,NA,NA
18210270,1.23292E+18,2/27/20 6:33, Reuters Zero sensationalism and 100 Facts we are covering Coronavirus and this where you get all facts and no fluff CoronaVirusUpdates CoronavirusOutbreak,Twitter Web App,180,1.23292E+18,1652541,Reuters,FALSE,FALSE,1,0,NA,NA
506956991,1.23292E+18,2/27/20 6:37,IRAN deputy Health minister tested positive for COVID19 Iran has banned all flights from countries where the coronavirus was reported Maybe the virus should infect Madam Cecilia to make her understand the seriousness of the disease Ban all Chinese flights from kenya,Twitter for iPhone,272,NA,NA,NA,FALSE,FALSE,5,3,NA,NA
1.17799E+18,1.23292E+18,2/27/20 6:37, SardarRindPTI Pakistan depleted amp Balochistan fragile health Infrastructure is no way ready to respond to CoronaVirus according to international standards and protocol Poor preparedness sub-standard protective gears re going to make the crisis ,Twitter for Android,267,1.23274E+18,1.01395E+18,SardarRindPTI,FALSE,FALSE,0,0,NA,NA
102909876,1.23292E+18,2/27/20 6:37,VIDEO North Korean workers disinfect public transport vehicles in Pyongyang and residents don masks as the country seeks to prevent a coronavirus outbreak ,Twitter for Android,181,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
386304404,1.23292E+18,2/27/20 6:37,I'm in Sacramento tonight where a patient from Solano Co is being treated for Coronavirus at UCDavisMedCntr FIRST case in US with unknown origin ,Twitter for iPhone,174,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
7117302,1.23292E+18,2/27/20 6:30, joelcomm teedubya There's gonna be a lot of movement towards digital currency especially after Coronavirus With the Fed looking into this we have a bigger shot of things going mainstream A lot faster,Twitter for iPhone,184,1.23292E+18,6108862,joelcomm,FALSE,FALSE,0,0,NA,NA
7117302,1.23292E+18,2/27/20 6:37, 0khalodi0 ScheyChris This year is going to be the test of a lot of countries coronavirus,Twitter for iPhone,68,1.23292E+18,371672965,0khalodi0,FALSE,FALSE,0,0,NA,NA
7117302,1.23292E+18,2/27/20 6:32, 0khalodi0 ScheyChris Saudia is probably going to have to close the borders with Iraq and Jordan coronavirus,Twitter for iPhone,87,1.23292E+18,371672965,0khalodi0,FALSE,FALSE,1,0,NA,NA
1.2284E+18,1.23292E+18,2/27/20 6:37, SaudiArabia said it has temporarily suspended entry for individuals aiming to perform Umrah pilgrimage or to visit Prophet Mohammad PBUH Mosque in Medina over concerns of the spread of COVID-19 the novel coronavirus ,Twitter Web App,246,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
28568864,1.23292E+18,2/27/20 6:37, Mentalhealth issues on the rise due to lockdowns curbing coronavirus - Business Insider anxiety depression Covid 19 ,Twitter for Android,144,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
17428614,1.23292E+18,2/27/20 6:37,Hey EpsilonTheory have you seen what the State of Hawaii has been doing w physician ordered coronavirus patient test samples Surreal GovHawaii is out of his mind ,Twitter for iPhone,169,NA,NA,NA,TRUE,FALSE,0,0,NA,NA
2543310860,1.23292E+18,2/27/20 6:37,Most of the aged people heard saying that coronavirus and locust swarms are the result of brewing brutality callousness and highhandedness elsewhere in the world and region ,Twitter Web App,176,NA,NA,NA,FALSE,FALSE,0,0,NA,NA
